2024-03-02 20:50:11,882 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:11,882 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:11,888 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,213 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,213 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,216 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,219 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,219 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,226 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,241 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,241 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,244 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,280 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,280 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,283 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,285 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,285 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,287 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,354 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,354 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,358 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,368 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,368 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,370 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,385 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,385 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,388 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,402 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,402 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,405 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,420 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,421 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,423 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,437 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,438 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,440 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,457 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,457 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,460 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,472 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,472 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,476 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,490 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,490 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,493 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,507 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,507 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,510 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,527 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,527 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,530 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,544 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,544 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,547 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,562 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,562 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-02 20:50:12,564 INFO    MainThread:77951 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-02 20:50:12,580 INFO    MainThread:77951 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-02 20:50:12,580 INFO    MainThread:77951 [wandb_init.py:_pause_backend():437] pausing backend
